"provider","object_type","current_schema","current_relation","current_column","current_data_type","new_schema","new_relation","new_column","new_data_type","change_type","notes"
"sqlserver","table_column","dbo","OmnidotsErrorMessages","Tag","varchar","dbo","omnidots_error_message","tag","varchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsMonitorStatus","","","dbo","omnidots_monitor_status","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","AlarmValue","float","dbo","omnidots_monitor_status","alarm_value","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","AtopEnabled","bit","dbo","omnidots_monitor_status","atop_enabled","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","BuildingLevel","nvarchar","dbo","omnidots_monitor_status","building_level","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","DataSaveLevel","float","dbo","omnidots_monitor_status","data_save_level","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","DisableLed","bit","dbo","omnidots_monitor_status","disable_led","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","FlatLevel","float","dbo","omnidots_monitor_status","flat_level","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","GuideLine","nvarchar","dbo","omnidots_monitor_status","guide_line","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","Id","uniqueidentifier","dbo","omnidots_monitor_status","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","LogFlushInterval","int","dbo","omnidots_monitor_status","log_flush_interval","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","MeasurementDuration","int","dbo","omnidots_monitor_status","measurement_duration","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","SerialId","nvarchar","dbo","omnidots_monitor_status","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","TracePostTrigger","float","dbo","omnidots_monitor_status","trace_post_trigger","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","TracePreTrigger","float","dbo","omnidots_monitor_status","trace_pre_trigger","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","TraceSaveLevel","float","dbo","omnidots_monitor_status","trace_save_level","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VdvEnabled","bit","dbo","omnidots_monitor_status","vdv_enabled","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VdvPeriod","int","dbo","omnidots_monitor_status","vdv_period","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VdvX","nvarchar","dbo","omnidots_monitor_status","vdv_x","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VdvY","nvarchar","dbo","omnidots_monitor_status","vdv_y","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VdvZ","nvarchar","dbo","omnidots_monitor_status","vdv_z","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VectorEnabled","bit","dbo","omnidots_monitor_status","vector_enabled","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsMonitorStatus","VtopEnabled","bit","dbo","omnidots_monitor_status","vtop_enabled","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsPeakLevel15min","","","dbo","omnidots_peak_level_15_min","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel15min","SampleTime","datetime","dbo","omnidots_peak_level_15_min","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel15min","SerialId","nvarchar","dbo","omnidots_peak_level_15_min","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel15min","XVtop","float","dbo","omnidots_peak_level_15_min","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel15min","YVtop","float","dbo","omnidots_peak_level_15_min","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel15min","ZVtop","float","dbo","omnidots_peak_level_15_min","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsPeakLevel1dayPeak","","","dbo","omnidots_peak_level_1_day_peak","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1dayPeak","SampleTime","date","dbo","omnidots_peak_level_1_day_peak","sample_time","date","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1dayPeak","SerialId","nvarchar","dbo","omnidots_peak_level_1_day_peak","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1dayPeak","XVtop","float","dbo","omnidots_peak_level_1_day_peak","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1dayPeak","YVtop","float","dbo","omnidots_peak_level_1_day_peak","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1dayPeak","ZVtop","float","dbo","omnidots_peak_level_1_day_peak","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsPeakLevel1min","","","dbo","omnidots_peak_level_1_min","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1min","SampleTime","datetime","dbo","omnidots_peak_level_1_min","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1min","SerialId","nvarchar","dbo","omnidots_peak_level_1_min","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1min","XVtop","float","dbo","omnidots_peak_level_1_min","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1min","YVtop","float","dbo","omnidots_peak_level_1_min","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel1min","ZVtop","float","dbo","omnidots_peak_level_1_min","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsPeakLevel20min","","","dbo","omnidots_peak_level_20_min","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel20min","SampleTime","datetime","dbo","omnidots_peak_level_20_min","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel20min","SerialId","nvarchar","dbo","omnidots_peak_level_20_min","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel20min","XVtop","float","dbo","omnidots_peak_level_20_min","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel20min","YVtop","float","dbo","omnidots_peak_level_20_min","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel20min","ZVtop","float","dbo","omnidots_peak_level_20_min","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsPeakLevel5min","","","dbo","omnidots_peak_level_5_min","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel5min","SampleTime","datetime","dbo","omnidots_peak_level_5_min","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel5min","SerialId","nvarchar","dbo","omnidots_peak_level_5_min","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel5min","XVtop","float","dbo","omnidots_peak_level_5_min","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel5min","YVtop","float","dbo","omnidots_peak_level_5_min","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsPeakLevel5min","ZVtop","float","dbo","omnidots_peak_level_5_min","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsPeakLevels","","","dbo","omnidots_peak_level","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","SampleTime","datetime","dbo","omnidots_peak_level","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","SerialId","nvarchar","dbo","omnidots_peak_level","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","XFdom","float","dbo","omnidots_peak_level","x_fdom","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","XVtop","float","dbo","omnidots_peak_level","x_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","XVtopOverflow","float","dbo","omnidots_peak_level","x_vtop_overflow","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","YFdom","float","dbo","omnidots_peak_level","y_fdom","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","YVtop","float","dbo","omnidots_peak_level","y_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","YVtopOverflow","float","dbo","omnidots_peak_level","y_vtop_overflow","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","ZFdom","float","dbo","omnidots_peak_level","z_fdom","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","ZVtop","float","dbo","omnidots_peak_level","z_vtop","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsPeakLevels","ZVtopOverflow","float","dbo","omnidots_peak_level","z_vtop_overflow","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","OmnidotsReadStatus","","","dbo","omnidots_read_status","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","FleetNr","nvarchar","dbo","omnidots_read_status","fleet_row_count","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","LastDataTime1Min","datetime2","dbo","omnidots_read_status","last_data_time_1_min","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","Lastseen","datetime2","dbo","omnidots_read_status","lastseen","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","Online","bit","dbo","omnidots_read_status","online","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","SampleTime","datetime","dbo","omnidots_read_status","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","OmnidotsReadStatus","SerialID","nvarchar","dbo","omnidots_read_status","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsSensors","","","dbo","omnidots_sensor","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","BatteryCharge","int","dbo","omnidots_sensor","battery_charge","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","ConnectedUsing","nvarchar","dbo","omnidots_sensor","connected_using","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","Id","uniqueidentifier","dbo","omnidots_sensor","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","OmnidotsSensors","Lastseen","datetime2","dbo","omnidots_sensor","lastseen","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","Name","nvarchar","dbo","omnidots_sensor","name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","Online","bit","dbo","omnidots_sensor","online","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsSensors","SerialId","nvarchar","dbo","omnidots_sensor","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsTraces","","","dbo","omnidots_trace","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTraces","TraceId","uniqueidentifier","dbo","omnidots_trace","omnidots_trace_index_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;fk_to_omnidots_trace_index"
"sqlserver","table_column","dbo","OmnidotsTraces","X","float","dbo","omnidots_trace","x","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTraces","Y","float","dbo","omnidots_trace","y","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTraces","Z","float","dbo","omnidots_trace","z","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsTracesIndex","","","dbo","omnidots_trace_index","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTracesIndex","EndTime","datetime2","dbo","omnidots_trace_index","end_time","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTracesIndex","Id","uniqueidentifier","dbo","omnidots_trace_index","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","OmnidotsTracesIndex","SerialId","nvarchar","dbo","omnidots_trace_index","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsTracesIndex","StartTime","datetime2","dbo","omnidots_trace_index","start_time","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsVdvLevels","","","dbo","omnidots_vdv_level","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","SampleTime","datetime","dbo","omnidots_vdv_level","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","SerialId","nvarchar","dbo","omnidots_vdv_level","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","VdvX","nvarchar","dbo","omnidots_vdv_level","vdv_x","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","VdvY","nvarchar","dbo","omnidots_vdv_level","vdv_y","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","VdvZ","nvarchar","dbo","omnidots_vdv_level","vdv_z","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","X","float","dbo","omnidots_vdv_level","x","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","Y","float","dbo","omnidots_vdv_level","y","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVdvLevels","Z","float","dbo","omnidots_vdv_level","z","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","OmnidotsVeffLevels","","","dbo","omnidots_veff_level","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVeffLevels","SampleTime","datetime","dbo","omnidots_veff_level","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVeffLevels","SerialId","nvarchar","dbo","omnidots_veff_level","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVeffLevels","X","float","dbo","omnidots_veff_level","x","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVeffLevels","Y","float","dbo","omnidots_veff_level","y","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","OmnidotsVeffLevels","Z","float","dbo","omnidots_veff_level","z","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","ReportRules","","","dbo","report_rule","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","DayOfMonth","int","dbo","report_rule","day_of_month","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","DayOfWeek","int","dbo","report_rule","day_of_week","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","Deleted","bit","dbo","report_rule","deleted","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","Frequency","int","dbo","report_rule","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","Id","uniqueidentifier","dbo","report_rule","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","ReportRules","LastGenerated","datetime2","dbo","report_rule","last_generated","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","ReportName","nvarchar","dbo","report_rule","report_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","SiteId","uniqueidentifier","dbo","report_rule","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","ReportRules","UserId","uniqueidentifier","dbo","report_rule","user_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","ReportRuleSearch","","","dbo","report_rule_search","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","DayOfMonth","int","dbo","report_rule_search","day_of_month","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","DayOfWeek","int","dbo","report_rule_search","day_of_week","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","Frequency","int","dbo","report_rule_search","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","Id","uniqueidentifier","dbo","report_rule_search","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","LastGenerated","datetime2","dbo","report_rule_search","last_generated","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","ReportName","nvarchar","dbo","report_rule_search","report_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","SiteId","uniqueidentifier","dbo","report_rule_search","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleSearch","SiteName","nvarchar","dbo","report_rule_search","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","ReportRuleUserSearch","","","dbo","report_rule_user_search","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","DayOfMonth","int","dbo","report_rule_user_search","day_of_month","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","DayOfWeek","int","dbo","report_rule_user_search","day_of_week","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","Frequency","int","dbo","report_rule_user_search","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","Id","uniqueidentifier","dbo","report_rule_user_search","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","LastGenerated","datetime2","dbo","report_rule_user_search","last_generated","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","ReportName","nvarchar","dbo","report_rule_user_search","report_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","SiteId","uniqueidentifier","dbo","report_rule_user_search","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","SiteName","nvarchar","dbo","report_rule_user_search","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportRuleUserSearch","UserId","uniqueidentifier","dbo","report_rule_user_search","user_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","Reports","","","dbo","report","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","Reports","Frequency","int","dbo","report","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","Id","uniqueidentifier","dbo","report","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","Reports","ReportDate","datetime2","dbo","report","report_date","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","ReportFrom","datetime2","dbo","report","report_from","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","ReportLink","nvarchar","dbo","report","report_link","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","ReportRuleId","uniqueidentifier","dbo","report","report_rule_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","ReportTo","datetime2","dbo","report","report_to","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","Reports","SiteId","uniqueidentifier","dbo","report","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","ReportSearch","","","dbo","report_search","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","Contracts","nvarchar","dbo","report_search","contracts","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","Deleted","bit","dbo","report_search","deleted","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","Frequency","int","dbo","report_search","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","Id","uniqueidentifier","dbo","report_search","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportDate","datetime2","dbo","report_search","report_date","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportFrom","datetime2","dbo","report_search","report_from","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportLink","nvarchar","dbo","report_search","report_link","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportName","nvarchar","dbo","report_search","report_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportRuleId","uniqueidentifier","dbo","report_search","report_rule_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","ReportTo","datetime2","dbo","report_search","report_to","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","SiteId","uniqueidentifier","dbo","report_search","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch","SiteName","nvarchar","dbo","report_search","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","ReportSearch2","","","dbo","report_search_2","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","Contracts","nvarchar","dbo","report_search_2","contracts","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","Deleted","bit","dbo","report_search_2","deleted","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","Frequency","int","dbo","report_search_2","frequency","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","Id","uniqueidentifier","dbo","report_search_2","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportDate","datetime2","dbo","report_search_2","report_date","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportFrom","datetime2","dbo","report_search_2","report_from","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportLink","nvarchar","dbo","report_search_2","report_link","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportName","nvarchar","dbo","report_search_2","report_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportRuleId","uniqueidentifier","dbo","report_search_2","report_rule_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","ReportTo","datetime2","dbo","report_search_2","report_to","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","SiteId","uniqueidentifier","dbo","report_search_2","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch2","SiteName","nvarchar","dbo","report_search_2","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","ReportSearch4","","","dbo","report_search_4","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","ReportSearch4","Contracts","varchar","dbo","report_search_4","contracts","varchar","rename_column","relation_not_lowercase;column_not_lowercase"
