provider,object_type,current_schema,current_relation,current_column,current_data_type,new_schema,new_relation,new_column,new_data_type,change_type,notes
postgres,view_column,public,SiteSearch,Postcode,character varying,public,site_search,postcode,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,SiteContact,character varying,public,site_search,site_contact,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,SiteName,text,public,site_search,site_name,text,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,contracts,text,public,site_search,contracts,text,compliant,
postgres,view_column,public,SiteSearch,siteAddress,text,public,site_search,site_address,text,rename_column,column_not_lowercase
postgres,view,public,SiteUserSearch,,,public,site_user_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,SiteUserSearch,AddressLine1,character varying,public,site_user_search,address_line_1,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,AddressLine2,character varying,public,site_user_search,address_line_2,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,Archived,boolean,public,site_user_search,archived,boolean,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,City,character varying,public,site_user_search,city,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,CompanyName,character varying,public,site_user_search,company_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,County,character varying,public,site_user_search,county,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,CreateDate,timestamp without time zone,public,site_user_search,create_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,Id,uuid,public,site_user_search,id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,Postcode,character varying,public,site_user_search,postcode,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,SiteContact,character varying,public,site_user_search,site_contact,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,SiteName,text,public,site_user_search,site_name,text,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,UserId,uuid,public,site_user_search,user_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,SiteUserSearch,contracts,text,public,site_user_search,contracts,text,compliant,
postgres,view_column,public,SiteUserSearch,siteAddress,text,public,site_user_search,site_address,text,rename_column,column_not_lowercase
postgres,table,public,SiteUsers,,,public,site_user,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SiteUsers,EndDate,timestamp without time zone,public,site_user,end_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SiteUsers,Id,uuid,public,site_user,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,SiteUsers,SiteContact,boolean,public,site_user,site_contact,boolean,rename_column,column_not_lowercase
postgres,table_column,public,SiteUsers,SiteId,uuid,public,site_user,site_id,uuid,rename_column,column_not_lowercase;fk_to_site
postgres,table_column,public,SiteUsers,StartDate,timestamp without time zone,public,site_user,start_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SiteUsers,UserId,uuid,public,site_user,user_id,uuid,rename_column,column_not_lowercase
postgres,table,public,Sites,,,public,site,,,rename_relation,relation_not_lowercase
postgres,table_column,public,Sites,AddressLine1,character varying,public,site,address_line_1,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Sites,AddressLine2,character varying,public,site,address_line_2,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Sites,Archived,boolean,public,site,archived,boolean,rename_column,column_not_lowercase
postgres,table_column,public,Sites,City,character varying,public,site,city,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Sites,County,character varying,public,site,county,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Sites,CreateDate,timestamp without time zone,public,site,create_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,EndTime,time without time zone,public,site,end_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,Id,uuid,public,site,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,Sites,Postcode,character varying,public,site,postcode,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Sites,SatEndTime,time without time zone,public,site,sat_end_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,SatStartTime,time without time zone,public,site,sat_start_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,SiteName,text,public,site,site_name,text,rename_column,column_not_lowercase
postgres,table_column,public,Sites,StartTime,time without time zone,public,site,start_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,SunEndTime,time without time zone,public,site,sun_end_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Sites,SunStartTime,time without time zone,public,site,sun_start_time,time without time zone,rename_column,column_not_lowercase
postgres,table,public,SvantekMonitorStatus,,,public,svantek_monitor_status,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SvantekMonitorStatus,ErrorCount,integer,public,svantek_monitor_status,error_count,integer,rename_column,column_not_lowercase
postgres,table_column,public,SvantekMonitorStatus,SerialId,character varying,public,svantek_monitor_status,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,SvantekMonitorStatus,active,character varying,public,svantek_monitor_status,active,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,batterycharge,integer,public,svantek_monitor_status,batterycharge,integer,compliant,
postgres,table_column,public,SvantekMonitorStatus,batterytimetoempty,integer,public,svantek_monitor_status,batterytimetoempty,integer,compliant,
postgres,table_column,public,SvantekMonitorStatus,gsmsignalquality,integer,public,svantek_monitor_status,gsmsignalquality,integer,compliant,
postgres,table_column,public,SvantekMonitorStatus,isbatterycharging,character varying,public,svantek_monitor_status,isbatterycharging,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,isonline,character varying,public,svantek_monitor_status,isonline,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,lastlogin,character varying,public,svantek_monitor_status,lastlogin,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,lastlogout,character varying,public,svantek_monitor_status,lastlogout,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,laststatustimestamp,character varying,public,svantek_monitor_status,laststatustimestamp,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,measurementstate,character varying,public,svantek_monitor_status,measurementstate,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,meterfirmware,numeric,public,svantek_monitor_status,meterfirmware,numeric,compliant,
postgres,table_column,public,SvantekMonitorStatus,point_id,integer,public,svantek_monitor_status,point_id,integer,compliant,
postgres,table_column,public,SvantekMonitorStatus,powersource,character varying,public,svantek_monitor_status,powersource,character varying,compliant,
postgres,table_column,public,SvantekMonitorStatus,project_id,integer,public,svantek_monitor_status,project_id,integer,compliant,
postgres,table_column,public,SvantekMonitorStatus,type,character varying,public,svantek_monitor_status,type,character varying,compliant,
postgres,table,public,SvantekNoise8HourAverage,,,public,svantek_noise_8_hour_average,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LA10,double precision,public,svantek_noise_8_hour_average,la_10,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LA90,double precision,public,svantek_noise_8_hour_average,la_90,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LAeq,double precision,public,svantek_noise_8_hour_average,laeq,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LAmax,double precision,public,svantek_noise_8_hour_average,lamax,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LC10,double precision,public,svantek_noise_8_hour_average,lc_10,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LC90,double precision,public,svantek_noise_8_hour_average,lc_90,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LCeq,double precision,public,svantek_noise_8_hour_average,lceq,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,LCmax,double precision,public,svantek_noise_8_hour_average,lcmax,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,NumberOfSamples,integer,public,svantek_noise_8_hour_average,number_of_samples,integer,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,SampleTime,timestamp without time zone,public,svantek_noise_8_hour_average,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoise8HourAverage,SerialId,character varying,public,svantek_noise_8_hour_average,serial_id,character varying,rename_column,column_not_lowercase
postgres,table,public,SvantekNoiseLevels,,,public,svantek_noise_level,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LA10,double precision,public,svantek_noise_level,la_10,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LA90,double precision,public,svantek_noise_level,la_90,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LAeq,double precision,public,svantek_noise_level,laeq,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LAmax,double precision,public,svantek_noise_level,lamax,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LC10,double precision,public,svantek_noise_level,lc_10,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LC90,double precision,public,svantek_noise_level,lc_90,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LCeq,double precision,public,svantek_noise_level,lceq,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,LCmax,double precision,public,svantek_noise_level,lcmax,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,SampleTime,timestamp without time zone,public,svantek_noise_level,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SvantekNoiseLevels,SerialId,character varying,public,svantek_noise_level,serial_id,character varying,rename_column,column_not_lowercase
postgres,table,public,UserActionsHistory,,,public,user_action_history,,,rename_relation,relation_not_lowercase
postgres,table_column,public,UserActionsHistory,Completed,timestamp without time zone,public,user_action_history,completed,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,Controller,character varying,public,user_action_history,controller,character varying,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,ControllerAction,character varying,public,user_action_history,controller_action,character varying,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,FormData,text,public,user_action_history,form_data,text,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,ID,uuid,public,user_action_history,id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,Parameters,character varying,public,user_action_history,parameters,character varying,rename_column,column_not_lowercase
postgres,table_column,public,UserActionsHistory,Timestamp,timestamp without time zone,public,user_action_history,recorded_at,timestamp without time zone,rename_column,column_not_lowercase;data_type_name_renamed
postgres,table_column,public,UserActionsHistory,UserName,character varying,public,user_action_history,user_name,character varying,rename_column,column_not_lowercase
postgres,view,public,UserSearch,,,public,user_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,UserSearch,AccessFailedCount,integer,public,user_search,access_failed_count,integer,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,CompanyId,uuid,public,user_search,company_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,CompanyName,character varying,public,user_search,company_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,CompanyRole,text,public,user_search,company_role,text,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,ConcurrencyStamp,text,public,user_search,concurrency_stamp,text,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,Email,character varying,public,user_search,email,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,EmailConfirmed,boolean,public,user_search,email_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,Id,character varying,public,user_search,id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,IsDisabled,boolean,public,user_search,is_disabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,LockoutEnabled,boolean,public,user_search,lockout_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,LockoutEnd,timestamp with time zone,public,user_search,lockout_end,timestamp with time zone,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,Name,text,public,user_search,name,text,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,NormalizedUserName,character varying,public,user_search,normalized_user_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,NrSites,integer,public,user_search,row_count_sites,integer,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,PhoneNumber,text,public,user_search,phone_number,text,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,PhoneNumberConfirmed,boolean,public,user_search,phone_number_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,Role,character varying,public,user_search,role,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,TwoFactorEnabled,boolean,public,user_search,two_factor_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UserSearch,UserName,character varying,public,user_search,user_name,character varying,rename_column,column_not_lowercase
postgres,view,public,UsersForReportSearch,,,public,users_for_report_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,UsersForReportSearch,AccessFailedCount,integer,public,users_for_report_search,access_failed_count,integer,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,CompanyId,uuid,public,users_for_report_search,company_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,CompanyName,character varying,public,users_for_report_search,company_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,CompanyRole,text,public,users_for_report_search,company_role,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,ConcurrencyStamp,text,public,users_for_report_search,concurrency_stamp,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,Email,character varying,public,users_for_report_search,email,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,EmailConfirmed,boolean,public,users_for_report_search,email_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,Id,character varying,public,users_for_report_search,id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,IsDisabled,boolean,public,users_for_report_search,is_disabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,LockoutEnabled,boolean,public,users_for_report_search,lockout_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,LockoutEnd,timestamp with time zone,public,users_for_report_search,lockout_end,timestamp with time zone,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,Name,text,public,users_for_report_search,name,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,NormalizedUserName,character varying,public,users_for_report_search,normalized_user_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,PhoneNumber,text,public,users_for_report_search,phone_number,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,PhoneNumberConfirmed,boolean,public,users_for_report_search,phone_number_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,ReportRuleId,uuid,public,users_for_report_search,report_rule_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,Role,character varying,public,users_for_report_search,role,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,TwoFactorEnabled,boolean,public,users_for_report_search,two_factor_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForReportSearch,UserName,character varying,public,users_for_report_search,user_name,character varying,rename_column,column_not_lowercase
postgres,view,public,UsersForSiteSearch,,,public,users_for_site_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,UsersForSiteSearch,AccessFailedCount,integer,public,users_for_site_search,access_failed_count,integer,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,CompanyId,uuid,public,users_for_site_search,company_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,CompanyName,character varying,public,users_for_site_search,company_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,CompanyRole,text,public,users_for_site_search,company_role,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,ConcurrencyStamp,text,public,users_for_site_search,concurrency_stamp,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,Email,character varying,public,users_for_site_search,email,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,EmailConfirmed,boolean,public,users_for_site_search,email_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,Id,character varying,public,users_for_site_search,id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,IsDisabled,boolean,public,users_for_site_search,is_disabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,LockoutEnabled,boolean,public,users_for_site_search,lockout_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,LockoutEnd,timestamp with time zone,public,users_for_site_search,lockout_end,timestamp with time zone,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,Name,text,public,users_for_site_search,name,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,NormalizedUserName,character varying,public,users_for_site_search,normalized_user_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,NrSites,integer,public,users_for_site_search,row_count_sites,integer,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,PhoneNumber,text,public,users_for_site_search,phone_number,text,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,PhoneNumberConfirmed,boolean,public,users_for_site_search,phone_number_confirmed,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,Role,character varying,public,users_for_site_search,role,character varying,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,SiteContact,boolean,public,users_for_site_search,site_contact,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,SiteId,uuid,public,users_for_site_search,site_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,TwoFactorEnabled,boolean,public,users_for_site_search,two_factor_enabled,boolean,rename_column,column_not_lowercase
postgres,view_column,public,UsersForSiteSearch,UserName,character varying,public,users_for_site_search,user_name,character varying,rename_column,column_not_lowercase
postgres,table_column,public,air_q_monitor_status,,,public,air_q_monitor_status,serial_id,character varying,create_object,monitor_natural_key_20260618
postgres,view,public,monitor_measurement_removal_impact,,,public,monitor_measurement_removal_impact,,,create_object,removal_impact_count_view_20260625
postgres,view_column,public,monitor_measurement_removal_impact,serial_id,character varying,public,monitor_measurement_removal_impact,serial_id,character varying,create_object,removal_impact_count_view_20260625
postgres,view_column,public,monitor_measurement_removal_impact,measurement_table_count,bigint,public,monitor_measurement_removal_impact,measurement_table_count,bigint,create_object,removal_impact_count_view_20260625
postgres,view_column,public,monitor_measurement_removal_impact,measurement_row_count,bigint,public,monitor_measurement_removal_impact,measurement_row_count,bigint,create_object,removal_impact_count_view_20260625
sqlserver,view,dbo,monitor_measurement_removal_impact,,,dbo,monitor_measurement_removal_impact,,,create_object,removal_impact_count_view_20260625
sqlserver,view_column,dbo,monitor_measurement_removal_impact,serial_id,nvarchar,dbo,monitor_measurement_removal_impact,serial_id,nvarchar,create_object,removal_impact_count_view_20260625
sqlserver,view_column,dbo,monitor_measurement_removal_impact,measurement_table_count,bigint,dbo,monitor_measurement_removal_impact,measurement_table_count,bigint,create_object,removal_impact_count_view_20260625
sqlserver,view_column,dbo,monitor_measurement_removal_impact,measurement_row_count,bigint,dbo,monitor_measurement_removal_impact,measurement_row_count,bigint,create_object,removal_impact_count_view_20260625
